01,79124519373,1708370549,1708373168
02,79125317479,1708400043,1708400293
01,79124307378,1708403384,1708407445
02,79125317479,1708436240,1708438687
02,79525306998,1708464067,1708464163
02,79101952523,1708477829,1708478051
02,79731104324,1708496022,1708500193
01,79101952523,1708498424,1708503193
01,79124157373,1708510949,1708512606
02,79125317479,1708539086,1708543743
02,79525306998,1708573372,1708578135
01,79124157373,1708599242,1708601053
01,79389348794,1708611182,1708615984
01,79124157373,1708623263,1708627928
02,79525306998,1708640548,1708641427
01,79101952523,1708655076,1708656199
01,79124307393,1708691751,1708692508
02,79124157373,1708721118,1708722101
02,79124157373,1708744177,1708746558
01,79124519373,1708770307,1708772597
02,79731703325,1708774416,1708778194
01,79124307378,1708787597,1708787648
02,79124307378,1708812906,1708816520
01,79731703325,1708845202,1708849788
02,79228986598,1708863856,1708867422
01,79288394830,1708869165,1708870317
02,79125317479,1708882882,1708885942
01,79101952523,1708898282,1708899485
02,79124307393,1708920784,1708921551
02,79731104324,1708957769,1708961439
02,79288394830,1708972599,1708972694
02,79731104324,1708977220,1708977668
01,79731703325,1708994857,1708996098
01,79731104324,1708998824,1709002189
01,79731703325,1709038197,1709040657
02,79124519373,1709048924,1709049172
01,79124307393,1709052368,1709056320
02,79124519373,1709066982,1709070611
01,79124519373,1709076367,1709080601
01,79124519373,1709113907,1709117546
02,79125317479,1709133764,1709136655
01,79288394830,1709163582,1709164225
02,79124519373,1709172470,1709175528
02,79124157373,1709179868,1709184576
01,79125317479,1709203237,1709207022
02,79124519373,1709214324,1709216403
01,79124157373,1709233214,1709237584
02,79228986598,1709242712,1709245476
01,79125317479,1709272301,1709276991
02,79124519373,1709292220,1709295214
01,79228986598,1709318078,1709321996
02,79228986598,1709321010,1709323029
02,79124157373,1709355117,1709356201
02,79124519373,1709358353,1709360556
01,79101952523,1709366730,1709369734
02,79124307378,1709396439,1709397242
01,79125317479,1709410073,1709411745
02,79124307393,1709445518,1709447695
01,79124157373,1709464719,1709466593
02,79731703325,1709490527,1709492757
02,79125317479,1709497635,1709502507
02,79124307378,1709498492,1709500471
02,79124157373,1709514206,1709516331
01,79124307378,1709545831,1709550510
01,79101952523,1709569623,1709572382
02,79101952523,1709576820,1709577480
01,79101952523,1709593211,1709597051
02,79731703325,1709621764,1709625506
02,79288394830,1709637795,1709641800
02,79124307393,1709663258,1709666662
01,79124307393,1709692257,1709695720
01,79124519373,1709714203,1709717868
01,79124307378,1709721286,1709722459
02,79228986598,1709749860,1709752060
02,79124307393,1709756703,1709761486
01,79525306998,1709785165,1709789115
01,79124307378,1709806988,1709809608
01,79288394830,1709836275,1709838660
01,79228986598,1709850550,1709853273
02,79525306998,1709876370,1709878975
01,79525306998,1709903820,1709907805
01,79525306998,1709915853,1709915912
01,79731703325,1709947421,1709948235
01,79125317479,1709968963,1709971726
01,79731104324,1709979476,1709980087
01,79101952523,1709982888,1709983125
02,79525306998,1710018495,1710021215
01,79731104324,1710051631,1710051753
01,79288394830,1710071950,1710074673
02,79731703325,1710080034,1710081504
01,79125317479,1710104611,1710108529
02,79228986598,1710115497,1710117246
01,79731104324,1710131944,1710133839
01,79525306998,1710168288,1710169887
02,79525306998,1710178206,1710180168
02,79124519373,1710187710,1710187990
01,79731104324,1710225250,1710227058
02,79124307378,1710227052,1710229168
02,79125317479,1710248137,1710251421
01,79288394830,1710275625,1710277206
01,79525306998,1710306710,1710310206
02,79525306998,1710338593,1710343494
01,79525306998,1710360468,1710363448
02,79124307378,1710381221,1710384014
02,79124157373,1710411447,1710413802
01,79228986598,1710429262,1710432232
01,79124519373,1710440390,1710442275
01,79124519373,1710461030,1710463076
01,79228986598,1710481795,1710485796
02,79125317479,1710494454,1710495618
02,79389348794,1710531358,1710532204
02,79288394830,1710564910,1710569033
02,79288394830,1710594736,1710596045
02,79124307393,1710599301,1710602611
01,79125317479,1710635144,1710636144
02,79125317479,1710640647,1710643692
01,79124157373,1710677516,1710680625
01,79389348794,1710681464,1710684275
02,79124157373,1710690383,1710693862
02,79124519373,1710698186,1710702180
02,79731104324,1710714952,1710718821
02,79125317479,1710743068,1710745238
01,79389348794,1710771444,1710774026
01,79124157373,1710795574,1710800209
01,79124519373,1710822148,1710825086
02,79125317479,1710830018,1710830631
01,79124157373,1710847644,1710850192
01,79731104324,1710880088,1710882159
02,79124519373,1710906351,1710909007
01,79731104324,1710931242,1710931978
01,79101952523,1710957352,1710959845
01,79101952523,1710985961,1710988937
01,79731703325,1711020446,1711022950
01,79101952523,1711031748,1711033778
01,79124307393,1711047881,1711052759
02,79124519373,1711065812,1711070785
02,79731104324,1711104339,1711106420
02,79288394830,1711137910,1711138723
02,79101952523,1711158746,1711159682
01,79731104324,1711184501,1711185821
02,79124307378,1711224184,1711226386
01,79288394830,1711252361,1711254971
01,79125317479,1711258114,1711260273
01,79125317479,1711288220,1711292317
01,79124157373,1711313642,1711315963
01,79525306998,1711351661,1711355181
02,79101952523,1711355547,1711355691
02,79125317479,1711373946,1711374449
02,79731703325,1711397049,1711398164
02,79125317479,1711427751,1711432250
01,79124307393,1711443423,1711446676
01,79124307378,1711452233,1711454480
02,79124307378,1711480231,1711484160
02,79124519373,1711510922,1711512652
01,79389348794,1711531500,1711534970
01,79124519373,1711565494,1711568963
01,79228986598,1711574647,1711577274
02,79288394830,1711592113,1711595258
02,79389348794,1711615343,1711616172
01,79228986598,1711625211,1711628436
01,79124307393,1711653708,1711655599
01,79288394830,1711671783,1711673964
01,79288394830,1711681160,1711685102
01,79389348794,1711705462,1711707954
01,79389348794,1711739989,1711742316
02,79389348794,1711748185,1711752394
02,79124307393,1711755246,1711756327
01,79124307378,1711782757,1711784414
02,79731104324,1711799309,1711800857
02,79288394830,1711824047,1711827390
01,79228986598,1711848026,1711849391
02,79101952523,1711873017,1711877544
02,79228986598,1711901115,1711902711
01,79101952523,1711933956,1711935812
01,79389348794,1711941218,1711943820
02,79731104324,1711946328,1711950171
02,79288394830,1711965204,1711968232
02,79525306998,1712000998,1712003643
01,79124519373,1712032711,1712033265
01,79124307393,1712047261,1712049432
01,79525306998,1712064029,1712067449
02,79124157373,1712072765,1712077340
02,79124519373,1712081201,1712082423
01,79228986598,1712085737,1712087062
01,79124307378,1712114401,1712115284
02,79124307378,1712136794,1712139859
02,79288394830,1712171420,1712175237
02,79124307393,1712180564,1712183035
02,79731104324,1712215157,1712215707
02,79389348794,1712242834,1712247217
02,79124519373,1712254693,1712256384
02,79125317479,1712269805,1712274510
02,79731104324,1712292992,1712295925
01,79124307378,1712305201,1712305831
02,79124157373,1712322969,1712327140
01,79124519373,1712332806,1712335635
01,79124519373,1712351362,1712355884
01,79389348794,1712386426,1712389350
01,79124519373,1712390132,1712390805
02,79124519373,1712426249,1712430712
02,79228986598,1712440297,1712443415
02,79731104324,1712461143,1712465816
02,79525306998,1712486489,1712491240
01,79124307393,1712491797,1712495653
01,79124157373,1712522566,1712526320
01,79101952523,1712543042,1712545317
01,79125317479,1712566561,1712570148
01,79124157373,1712600146,1712600511
02,79288394830,1712624985,1712627168
01,79124519373,1712653548,1712658076
02,79125317479,1712659862,1712664705
02,79101952523,1712690066,1712693336
01,79525306998,1712713897,1712717867
01,79525306998,1712719852,1712720633
01,79731703325,1712743197,1712746875
02,79124307393,1712782153,1712783386
02,79228986598,1712798356,1712802667
01,79288394830,1712812243,1712814263
02,79228986598,1712823937,1712825524
01,79288394830,1712839076,1712839273
02,79125317479,1712862154,1712867050
02,79124157373,1712864328,1712865827
01,79124307393,1712876615,1712878607
02,79731104324,1712897303,1712897994
01,79731703325,1712907979,1712910029
01,79228986598,1712923718,1712926142
02,79101952523,1712937528,1712940681
01,79125317479,1712962553,1712964720
02,79389348794,1712979940,1712981313
02,79124157373,1713010860,1713013125
02,79124307393,1713028257,1713032683
02,79101952523,1713050102,1713051619
02,79124307393,1713055603,1713057408
02,79124307378,1713078432,1713082961
01,79731104324,1713094186,1713097420
01,79389348794,1713128629,1713133357
02,79731104324,1713158030,1713161519
02,79101952523,1713187289,1713192286
01,79731703325,1713203933,1713204091
01,79101952523,1713222882,1713227694
01,79124307393,1713255007,1713257862
01,79731703325,1713259709,1713262523
02,79125317479,1713283046,1713283965
02,79525306998,1713288991,1713292339
01,79288394830,1713308436,1713309430
01,79288394830,1713323411,1713324634
02,79125317479,1713349884,1713349941
01,79525306998,1713376650,1713379912
02,79228986598,1713408825,1713412770
02,79731104324,1713426198,1713428757
02,79288394830,1713445662,1713446199
02,79389348794,1713462632,1713466115
01,79124157373,1713478374,1713481075
02,79389348794,1713500045,1713501390
02,79125317479,1713522215,1713522280
02,79288394830,1713536579,1713540406
02,79731703325,1713556279,1713561126
01,79228986598,1713564715,1713568890
01,79525306998,1713582953,1713583444
02,79731703325,1713593816,1713596686
02,79101952523,1713629845,1713630440
02,79124307378,1713640570,1713645456
02,79731703325,1713644945,1713648552
02,79124519373,1713666256,1713669974
02,79288394830,1713679431,1713681315
02,79731703325,1713688511,1713688962
02,79525306998,1713710409,1713713044
02,79124307378,1713721939,1713724379
01,79124307378,1713725868,1713729633
02,79288394830,1713750567,1713754931
01,79101952523,1713753875,1713754929
02,79228986598,1713757148,1713758407
02,79731104324,1713788483,1713788596
01,79731703325,1713827318,1713827504
01,79228986598,1713832231,1713833968
02,79228986598,1713858453,1713859373
01,79124157373,1713886277,1713889557
02,79124307378,1713899584,1713900427
01,79228986598,1713903227,1713903613
01,79731703325,1713925514,1713930178
01,79124307393,1713963768,1713967886
02,79731703325,1713996307,1714000520
01,79389348794,1714007217,1714007583
01,79228986598,1714016088,1714020700
02,79124519373,1714031716,1714033485
01,79731104324,1714039906,1714042599
02,79288394830,1714072672,1714073938
01,79124519373,1714075070,1714078004
02,79389348794,1714083955,1714085505
02,79124307393,1714099909,1714100323
02,79288394830,1714131066,1714131471
02,79389348794,1714165386,1714169191
02,79125317479,1714183675,1714188268
02,79731703325,1714191721,1714195678
01,79124307378,1714195639,1714195813
02,79101952523,1714230675,1714231306
01,79125317479,1714250233,1714251088
02,79525306998,1714271112,1714272394
01,79124307393,1714275172,1714277969
02,79101952523,1714285823,1714287686
01,79389348794,1714292953,1714294922
01,79525306998,1714307767,1714312409
02,79124307378,1714329344,1714332257
02,79288394830,1714358708,1714362986
01,79731104324,1714371759,1714373551
01,79525306998,1714397024,1714398729
02,79228986598,1714427806,1714431891
01,79731703325,1714451216,1714455335
02,79731104324,1714464867,1714466250
01,79731703325,1714491690,1714495822
01,79731104324,1714502536,1714506215
02,79124519373,1714511750,1714516674
01,79124157373,1714533979,1714538708
02,79389348794,1714564476,1714568902
02,79125317479,1714569821,1714572251
02,79124519373,1714577439,1714580820
02,79101952523,1714612413,1714616740
02,79731104324,1714624288,1714624539
02,79731703325,1714642042,1714644265
02,79124307393,1714651189,1714655252
01,79124157373,1714672674,1714674095
02,79101952523,1714701408,1714701713
01,79228986598,1714704304,1714709204
02,79731703325,1714730348,1714734245
02,79228986598,1714761324,1714766214
02,79124307393,1714764704,1714766468
01,79731703325,1714770380,1714772438
01,79124519373,1714806183,1714806417
01,79124307378,1714838475,1714841069
01,79124307393,1714868763,1714870894
02,79124307378,1714884490,1714889023
01,79389348794,1714900374,1714904806
01,79101952523,1714927536,1714929762
02,79731104324,1714965333,1714969362
01,79124157373,1714967974,1714972047
01,79124519373,1714998902,1714999664
02,79731104324,1715008978,1715013017
01,79124157373,1715015898,1715017128
02,79124307378,1715024437,1715025621
02,79389348794,1715056058,1715059007
01,79124307393,1715082694,1715085857
01,79525306998,1715094707,1715095360
01,79525306998,1715122638,1715125504
01,79525306998,1715149969,1715151237
02,79125317479,1715186198,1715190251
01,79389348794,1715205684,1715208023
01,79124157373,1715242110,1715243060
02,79389348794,1715265711,1715266745
01,79101952523,1715276675,1715279439
02,79389348794,1715294627,1715297314
01,79124157373,1715329464,1715331956
01,79288394830,1715359204,1715364166
02,79525306998,1715379223,1715381942
01,79288394830,1715380998,1715382595
01,79124519373,1715420170,1715421830
02,79288394830,1715427837,1715431851
01,79125317479,1715429886,1715431817
02,79288394830,1715466773,1715468779
01,79731703325,1715489996,1715494962
01,79124519373,1715493191,1715494852
01,79731104324,1715516270,1715520472
02,79389348794,1715533284,1715537005
02,79101952523,1715551255,1715554637
02,79731104324,1715566879,1715568309
01,79124519373,1715600179,1715602487
02,79731703325,1715608968,1715611720
02,79101952523,1715621174,1715624769
02,79124519373,1715633274,1715637988
01,79125317479,1715664393,1715667166
02,79101952523,1715668867,1715670401
02,79124307393,1715691994,1715696031
01,79124307378,1715706882,1715708208
02,79731703325,1715732205,1715735919
02,79124157373,1715755599,1715756067
02,79731703325,1715765241,1715769570
01,79124157373,1715786246,1715787973
01,79124157373,1715820086,1715820454
01,79124157373,1715826247,1715829122
02,79731104324,1715830110,1715830831
02,79389348794,1715854692,1715855138
02,79124519373,1715878738,1715879893
01,79228986598,1715893429,1715894634
01,79124157373,1715921885,1715924906
02,79228986598,1715926663,1715928195
02,79525306998,1715936408,1715937792
02,79124307378,1715972431,1715977421
01,79124307378,1715986268,1715990043
02,79124307378,1715994818,1715999778
02,79124519373,1716016134,1716019150
02,79124307393,1716029189,1716030756
01,79228986598,1716049405,1716049500
01,79124307393,1716056332,1716060703
02,79124157373,1716076747,1716081084
02,79731703325,1716105114,1716106443
01,79228986598,1716120690,1716123238
02,79525306998,1716144798,1716145732
02,79288394830,1716151084,1716153614
02,79731104324,1716178293,1716180267
01,79124307378,1716188683,1716191143
02,79124307378,1716221795,1716226333
01,79525306998,1716243465,1716245132
01,79124157373,1716278079,1716280579
01,79124519373,1716282609,1716287601
01,79124519373,1716295186,1716296192
01,79731703325,1716323059,1716326041
02,79125317479,1716329485,1716331713
01,79124519373,1716340745,1716342287
01,79124157373,1716346919,1716348397
01,79228986598,1716368323,1716373200
01,79228986598,1716403009,1716407169
01,79124157373,1716415505,1716415829
02,79525306998,1716416497,1716419680
02,79124307393,1716433047,1716436920
02,79731104324,1716469924,1716472869
01,79101952523,1716508663,1716512980
01,79525306998,1716515346,1716518977
01,79731104324,1716526801,1716529374
01,79124307393,1716535301,1716539692
02,79525306998,1716566277,1716566297
02,79389348794,1716572065,1716572347
01,79124519373,1716592668,1716594369
01,79731703325,1716594799,1716597553
01,79125317479,1716629735,1716632145
02,79124157373,1716647459,1716650604
02,79101952523,1716650230,1716650891
02,79124307393,1716668186,1716670480
01,79525306998,1716681087,1716683867
02,79228986598,1716708225,1716711557
01,79525306998,1716711242,1716711715
02,79525306998,1716740856,1716741717
01,79731104324,1716756915,1716760537
02,79124157373,1716771080,1716771542
02,79124307378,1716776089,1716777967
02,79731104324,1716793851,1716795920
01,79228986598,1716814022,1716816500
02,79124519373,1716822695,1716825415
02,79288394830,1716826100,1716826464
02,79389348794,1716840589,1716842838
02,79101952523,1716854092,1716858890
01,79525306998,1716859090,1716859489
02,79228986598,1716887164,1716891157
02,79525306998,1716916302,1716921001
01,79124307393,1716941534,1716943776
02,79731104324,1716948222,1716951021
01,79525306998,1716984464,1716986338
01,79731703325,1717002949,1717007884
02,79731703325,1717015540,1717017094
01,79124307393,1717024764,1717027110
01,79124307393,1717056473,1717059545
01,79124307393,1717075968,1717079500
01,79389348794,1717100566,1717104938
01,79124307378,1717112052,1717114814
02,79228986598,1717151791,1717152252
02,79101952523,1717168322,1717170623
01,79389348794,1717205430,1717205799
02,79228986598,1717242298,1717245868
01,79124157373,1717242665,1717245610
01,79124307378,1717265638,1717270515
02,79525306998,1717270706,1717271188
02,79124307393,1717297666,1717302229
01,79288394830,1717307069,1717308530
02,79525306998,1717317693,1717321853
01,79389348794,1717346328,1717348006
01,79124307378,1717375586,1717378693
02,79731104324,1717389448,1717391115
01,79288394830,1717409473,1717414333
01,79124157373,1717441413,1717443951
01,79389348794,1717460614,1717462927
01,79124157373,1717496445,1717499380
02,79124307378,1717530591,1717530901
02,79731104324,1717540283,1717541272
01,79125317479,1717567423,1717568620
02,79124157373,1717601886,1717603860
02,79124519373,1717617172,1717620126
01,79228986598,1717645287,1717647951
02,79124157373,1717678299,1717682910
01,79124307378,1717712717,1717712839
02,79731703325,1717733066,1717737822
02,79101952523,1717767588,1717769002
01,79124307393,1717794511,1717797997
02,79525306998,1717825704,1717829703
02,79124519373,1717835407,1717836993
02,79731104324,1717852086,1717854403
02,79731104324,1717867273,1717870819
01,79101952523,1717871303,1717875715
02,79124307393,1717875552,1717878147
01,79228986598,1717902256,1717905777
01,79124157373,1717910349,1717914103
01,79124307378,1717931500,1717934365
02,79731104324,1717947470,1717951399
02,79389348794,1717967905,1717969729
01,79124519373,1717992274,1717996971
02,79731104324,1718010616,1718014537
01,79101952523,1718020859,1718024621
01,79124519373,1718028794,1718033570
02,79731104324,1718043105,1718047181
01,79124157373,1718059073,1718060341
02,79389348794,1718073106,1718074760
01,79731703325,1718077285,1718078166
01,79125317479,1718104293,1718105138
02,79124519373,1718140166,1718145002
02,79228986598,1718177624,1718182577
02,79124307393,1718191491,1718195418
02,79124519373,1718215578,1718217430
01,79101952523,1718250122,1718251692
01,79389348794,1718269659,1718273756
01,79731104324,1718295960,1718297673
01,79125317479,1718312790,1718315317
01,79125317479,1718329172,1718332272
02,79389348794,1718343622,1718347544
02,79731703325,1718351636,1718354531
02,79124157373,1718388868,1718392773
02,79731703325,1718411258,1718415502
02,79525306998,1718421664,1718422341
02,79389348794,1718454170,1718456509
02,79389348794,1718460684,1718465243
01,79389348794,1718475704,1718480224
02,79389348794,1718513212,1718513828
01,79525306998,1718539276,1718541634
02,79125317479,1718573701,1718577122
01,79124157373,1718613418,1718613955
02,79389348794,1718632532,1718633555
01,79124157373,1718669992,1718671973
01,79288394830,1718687785,1718689025
01,79525306998,1718693899,1718698461
02,79124307393,1718715916,1718718869
02,79389348794,1718734100,1718734547
02,79124519373,1718765777,1718770230
02,79288394830,1718788758,1718789133
01,79124519373,1718807465,1718808199
02,79731703325,1718824226,1718826616
02,79124519373,1718854320,1718856032
02,79125317479,1718878953,1718881824
01,79124307393,1718894549,1718895178
01,79124307393,1718920097,1718922529
02,79124519373,1718931643,1718934475
02,79124307378,1718967517,1718971588
02,79124307378,1718973626,1718978597
02,79124307393,1718976317,1718978862
01,79228986598,1719004657,1719008887
02,79124307393,1719039088,1719040141
02,79124519373,1719044615,1719049485
02,79124307378,1719075264,1719075519
01,79389348794,1719098763,1719100920
01,79288394830,1719126605,1719130402
01,79124157373,1719137126,1719141686
02,79124307378,1719150128,1719152144
01,79124307378,1719187509,1719188641
01,79124157373,1719224399,1719227330
01,79731703325,1719258857,1719263497
02,79731703325,1719288000,1719289036
02,79125317479,1719313095,1719315031
01,79101952523,1719329503,1719331292
01,79731104324,1719354150,1719355137
02,79124519373,1719370843,1719372957
01,79288394830,1719401239,1719403364
01,79124157373,1719422909,1719424041
01,79101952523,1719447519,1719451871
01,79124307378,1719452579,1719455732
02,79228986598,1719477261,1719480288
02,79125317479,1719513394,1719517497
02,79124307378,1719522561,1719525762
01,79124307378,1719529888,1719531446
01,79125317479,1719545636,1719545762
01,79101952523,1719558434,1719559526
01,79124157373,1719560672,1719565430
02,79124519373,1719575855,1719580347
02,79731703325,1719587121,1719589791
02,79731104324,1719603813,1719604424
02,79124519373,1719635341,1719635642
01,79288394830,1719641010,1719642295
02,79731104324,1719660170,1719663600
01,79101952523,1719679469,1719683781
02,79389348794,1719709983,1719710235
02,79124307393,1719730355,1719735150
02,79124157373,1719755580,1719759037
02,79731104324,1719780096,1719780205
02,79731703325,1719796083,1719796763
01,79124519373,1719811743,1719812290
02,79389348794,1719835881,1719840272
01,79525306998,1719867462,1719867840
01,79124307378,1719895644,1719897811
02,79288394830,1719899712,1719903550
02,79525306998,1719923904,1719923966
01,79124157373,1719943449,1719946851
02,79731104324,1719968119,1719968311
02,79124519373,1719978430,1719981275
01,79124519373,1720011133,1720014153
01,79731703325,1720035800,1720039570
02,79125317479,1720054622,1720054633
01,79731104324,1720082986,1720083195
02,79124519373,1720113218,1720117115
01,79124307393,1720132211,1720135131
02,79101952523,1720153326,1720156177
02,79101952523,1720174705,1720174957
01,79389348794,1720180249,1720181339
02,79101952523,1720209708,1720213066
01,79124157373,1720240173,1720244517
01,79124307393,1720252937,1720253480
01,79125317479,1720254825,1720258954
02,79389348794,1720281122,1720284403
02,79125317479,1720289948,1720290694
01,79731703325,1720315218,1720317394
02,79525306998,1720342996,1720345213
01,79389348794,1720347314,1720352020
01,79731703325,1720377646,1720379703
02,79288394830,1720402741,1720403540
01,79124157373,1720415185,1720419975
01,79124157373,1720430712,1720434104
02,79731104324,1720451818,1720453322
01,79228986598,1720481035,1720482840
02,79101952523,1720514046,1720514256
